Datum,Adress,Kommun,Område,Slutpris/Sistabud,Pris,Boarea,Rum
2025-03-29,Pepparvägen 66,Stockholm,Hökarängen,Sista bud,3800000,78.0,3.0
2025-03-29,Svampskogsvägen 156,Vallentuna,Bällstaberg,Slutpris,3400000,90.0,3.5
2025-03-29,Silverdalsstråket 5,Sollentuna,Silverdal,Slutpris,5420000,98.0,4.0
2025-03-29,Södermannagatan 64,Stockholm,Södermalm,Sista bud,5150000,60.0,2.0
2025-03-29,Karlavägen 87,Stockholm,Östermalm,Slutpris,42000000,165.0,4.0
2025-03-29,Störtloppsvägen 40,Stockholm,Hägersten,Slutpris,2300000,39.0,1.0
2025-03-29,Sturehillsvägen 7,Stockholm,Liljeholmskajen,Slutpris,3475000,45.0,2.0
2025-03-29,Floragatan 5,Stockholm,Östermalm,Slutpris,24000000,132.0,4.0
2025-03-29,Flintvägen,Järfälla,Unspecified,Slutpris,1495000,23.0,1.0
2025-03-29,Råsundavägen 75,Solna,Råsunda,Slutpris,3500000,46.0,2.0
2025-03-29,Viksjöplan 48,Järfälla,Viksjö,Sista bud,2900000,77.5,3.0
2025-03-29,Rissnavägen 30D,Stockholm,Spånga,Slutpris,1690000,71.0,2.0
2025-03-29,Atlasgatan 16,Stockholm,Vasastan,Slutpris,5830000,53.0,2.0
2025-03-29,Garverigränd 7,Nacka,Järla Sjö,Slutpris,5500000,66.0,3.0
2025-03-29,Herkulesgatan 7,Norrtälje,Mosebacke,Slutpris,2000000,110.0,4.0
2025-03-29,Luntmakargatan 86B,Stockholm,Vasastan,Slutpris,7575000,78.0,3.0
2025-03-29,Åkerbyvägen 204,Täby,Täby Centrum,Slutpris,3500000,81.5,3.0
2025-03-29,Skyttevägen 18C,Nacka,Saltsjöbaden,Slutpris,3200000,76.0,3.0
2025-03-29,Myntvägen 12,Botkyrka,Tumba,Slutpris,1800000,61.0,2.0
2025-03-29,Boplatsvägen 9,Sundbyberg,Brotorp,Slutpris,2300000,54.0,2.0
2025-03-29,Edövägen 7I,Nacka,Västra Orminge,Slutpris,2750000,60.0,3.0
2025-03-29,Abrahamsbergsvägen 17,Stockholm,Abrahamsberg,Slutpris,4375000,59.0,3.0
2025-03-29,Sjökvarnsbacken 4,Nacka,Saltsjöqvarn,Slutpris,6150000,78.0,2.0
2025-03-29,Norra Stationsgatan 111,Stockholm,Vasastan,Slutpris,6100000,75.0,2.0
2025-03-29,Augustendalsvägen 25,Nacka,Nacka Strand,Slutpris,6450000,75.0,3.0
2025-03-29,Johan Enbergs väg 7,Solna,Västra Skogen,Slutpris,4900000,67.0,2.0
2025-03-28,Birger Jarlsgatan 99C,Stockholm,Vasastan,Slutpris,4800000,34.0,2.0
2025-03-28,Nybohovsbacken 93,Stockholm,Liljeholmen,Slutpris,4100000,71.0,3.0
2025-03-28,Polhemsgatan 11,Stockholm,Kungsholmen,Slutpris,7900000,67.0,2.5
2025-03-28,Karlsviksgatan 18,Stockholm,Kungsholmen,Slutpris,5700000,54.0,2.5
2025-03-28,Gustavslundsvägen 149P,Stockholm,Bromma Alvik,Slutpris,5250000,61.0,3.0
2025-03-28,Toffelbacken 33,Stockholm,Solberga,Slutpris,3320000,88.0,3.0
2025-03-28,Dalagatan 41,Stockholm,Vasastan,Slutpris,8075000,59.0,2.0
2025-03-28,Erik Dahlbergsgatan 41,Stockholm,Gärdet,Slutpris,10100000,88.0,4.0
2025-03-28,Vårvägen 3,Solna,Vireberg,Slutpris,5660000,89.5,3.0
2025-03-28,Starrbäcksgatan 9D,Sundbyberg,Centrala Sundbyberg,Slutpris,4325000,60.0,3.0
2025-03-28,Cedergrensvägen 47,Stockholm,Midsommarkransen,Slutpris,3550000,51.0,2.0
2025-03-28,Salagatan 28,Stockholm,Spånga,Slutpris,3150000,84.0,3.0
2025-03-28,Regeringsgatan 95,Stockholm,City,Slutpris,4600000,37.0,1.0
2025-03-28,Völundsgatan 9,Stockholm,Vasastan,Slutpris,5075000,36.0,2.0
2025-03-28,Valhallavägen 34,Stockholm,Östermalm,Slutpris,12850000,106.0,4.0
2025-03-28,Sickla Kanalgata 15,Stockholm,Hammarby Sjöstad,Slutpris,7200000,87.0,3.5
2025-03-28,Vanadisvägen 7B,Stockholm,Vasastan,Slutpris,7000000,63.0,3.0
2025-03-28,Myrstuguvägen 333,Huddinge,Myrstuguberget,Slutpris,2100000,72.5,2.5
2025-03-28,Skarpbrunnavägen 11,Botkyrka,Norsborg,Slutpris,1040000,68.0,2.0
2025-03-28,Rådsvägen 7F,Huddinge,Kvarnbergsplan,Slutpris,2250000,60.1,2.0
2025-03-28,Brahegatan 46,Stockholm,Östermalm,Slutpris,13700000,82.0,3.0
2025-03-28,Artistvägen 2,Stockholm,Blåsut,Slutpris,3200000,47.0,3.0
2025-03-28,Berghyllan 7,Nynäshamn,Centrum,Slutpris,4700000,104.0,3.0
2025-03-28,Ormbergsvägen 16,Stockholm,Gröndal,Slutpris,14000000,126.0,4.0
2025-03-28,Sten Bergmans väg 5,Stockholm,Hammarbyhöjden,Slutpris,4400000,78.0,2.0
2025-03-28,Ekuddsvägen 2,Nacka,Ekudden,Slutpris,4275000,87.8,4.0
2025-03-28,Regeringsgatan 70D,Stockholm,Centrum,Slutpris,7650000,69.0,3.0
2025-03-28,Skeppargatan 20B,Stockholm,Östermalm,Slutpris,9250000,67.0,3.0
2025-03-28,Stationsvägen 12,Täby,Näsby,Slutpris,4250000,78.0,3.0
2025-03-28,Sankt Eriksgatan 16A,Stockholm,Kungsholmen,Sista bud,5275000,53.0,2.0
2025-03-28,Hantverkargatan 85,Stockholm,Kungsholmen,Slutpris,8000000,78.5,3.0
2025-03-28,Folkskolegatan 3,Stockholm,Södermalm,Slutpris,4175000,50.0,2.0
2025-03-28,Folkparksvägen 174,Stockholm,Solberga,Slutpris,4325000,85.0,3.0
2025-03-28,Frejgatan 22,Stockholm,Vasastan,Sista bud,6625000,52.0,2.0
2025-03-28,Fridhemsgatan 13,Stockholm,Kungsholmen,Slutpris,2520000,26.0,1.0
2025-03-28,Timmermansgatan 37,Stockholm,Södermalm Maria,Slutpris,3550000,39.0,1.5
2025-03-28,Pastellvägen 11,Stockholm,Blåsut,Slutpris,2540000,33.0,1.0
2025-03-28,Luxgatan 7,Stockholm,Essingen,Slutpris,3175000,36.0,1.5
2025-03-28,Furusundsgatan 18,Stockholm,Gärdet,Slutpris,4030000,37.0,1.5
2025-03-28,Wiboms väg 17,Solna,Västra Skogen,Slutpris,4200000,86.5,3.0
2025-03-28,Garvar Lundins gränd 4,Stockholm,Kungsholmen,Slutpris,8350000,66.0,2.5
2025-03-28,Gustav III:s Boulevard 3,Solna,Frösunda,Slutpris,3600000,66.0,2.0
2025-03-28,Knypplerskevägen 8,Stockholm,Åkeshov,Slutpris,2300000,42.0,2.0
2025-03-28,Upplandsgatan 11,Stockholm,Vasastan,Slutpris,8580000,61.0,2.0
2025-03-28,Ekholmsvägen 250C,Stockholm,Skärholmen,Slutpris,1990000,74.5,3.0
2025-03-28,Cedergrensvägen 16,Stockholm,Midsommarkransen,Slutpris,995000,16.5,1.0
2025-03-28,Virkesvägen 15,Stockholm,Hammarby Sjöstad,Slutpris,2975000,34.0,2.0
2025-03-28,Nybodagatan 3,Solna,Skytteholm,Slutpris,5400000,97.5,4.0
2025-03-28,Rutger Fuchsgatan 9,Stockholm,Sofia,Slutpris,3175000,31.0,1.5
2025-03-28,Allévägen 11A,Haninge,Tungelsta,Slutpris,1000000,28.0,1.0
2025-03-28,Björnståhlsgatan 8,Stockholm,Hammarbyhöjden,Slutpris,4020000,59.0,3.0
2025-03-28,Rörstrandsgatan 9A,Stockholm,Vasastan,Slutpris,11000000,87.0,3.5
2025-03-28,Hägerstensvägen 191,Stockholm,Aspudden,Slutpris,2000000,24.0,1.0
2025-03-28,Skogsmulles väg 58C,Botkyrka,Tullinge,Slutpris,2695000,82.0,4.0
2025-03-28,Heimdalsgatan 1,Stockholm,Vasastan,Slutpris,10665000,79.0,3.0
2025-03-28,Oxenstiernsgatan 31,Stockholm,Östermalm,Slutpris,7025000,65.0,3.0
2025-03-28,Tulegatan 47,Stockholm,Vasastan,Slutpris,9500000,89.0,3.0
2025-03-28,Södervägen 30,Täby,Viggbyholm,Slutpris,1600000,35.0,1.0
2025-03-28,Bergtallsvägen 11,Stockholm,Långbro Park,Slutpris,7050000,105.0,4.0
2025-03-28,Solhemsvägen 5,Haninge,Ribby,Slutpris,1700000,77.0,4.0
2025-03-28,Beckomberga Ängsväg 4,Stockholm,Bromma,Slutpris,2995000,63.0,2.0
2025-03-28,Primusgatan 78,Stockholm,Lilla Essingen,Slutpris,3995000,46.0,2.0
2025-03-28,Selmedalsringen 16,Stockholm,Hägerstenshamnen,Sista bud,2490000,35.0,1.0
2025-03-28,Postiljonsvägen 33,Stockholm,Farsta Stadsdelsområde,Sista bud,3600000,55.0,2.0
2025-03-28,Förrådsgatan 8,Solna,Råsunda,Slutpris,4500000,56.5,2.0
2025-03-28,Kellgrensgatan 16,Stockholm,Kungsholmen,Slutpris,5215000,62.0,2.0
2025-03-28,Valsbergs gränd 7,Stockholm,Midsommarkransen,Slutpris,2500000,31.0,1.0
2025-03-28,Arholmagatan 14C,Norrtälje,Arholmagatan,Sista bud,1350000,60.0,2.0
2025-03-28,Höjdvägen 1B,Nacka,Eknäs,Slutpris,2300000,56.0,2.0
2025-03-28,Jungmansgränd 2,Stockholm,Gröndal,Slutpris,4750000,55.0,2.0
2025-03-28,Bäckvägen 75,Stockholm,Hägerstensåsen,Sista bud,2495000,44.5,2.0
2025-03-28,Ekedalsvägen 7D,Järfälla,Jakobsberg,Slutpris,2225000,75.0,3.0
2025-03-28,Larsbodavägen 82,Stockholm,Farsta,Sista bud,2000000,74.5,3.0
2025-03-28,Sparbanksvägen 79,Stockholm,Hägerstensåsen,Slutpris,3795000,65.0,3.0
2025-03-28,Vinkelhaksvägen 17,Nacka,Älta,Slutpris,3800000,81.0,3.0
2025-03-28,Varvsvägen 11,Huddinge,Masmo,Sista bud,1545000,35.0,1.5
2025-03-28,Grindtorps Skolgränd 40,Täby,Täby Centrum,Slutpris,2175000,44.0,2.0
2025-03-28,Kratsbodavägen 25,Stockholm,Bromma Mariehäll,Slutpris,2850000,40.0,2.0
2025-03-28,Stenhuggarvägen 2,Solna,Gamla Råsunda,Sista bud,3650000,63.0,2.0
2025-03-28,Harplingegränd 46,Stockholm,Östberga,Slutpris,2995000,104.0,5.0
2025-03-28,Folkskolegatan 6,Stockholm,Södermalm,Slutpris,2650000,22.0,1.0
2025-03-28,Ringvägen 139,Stockholm,Södermalm,Slutpris,5800000,62.0,2.0
2025-03-28,Näckrosvägen 30,Solna,Råsunda,Slutpris,3800000,53.0,2.0
2025-03-28,Lostigen 8,Solna,Bergshamra,Slutpris,3550000,63.5,2.0
2025-03-28,Flyghamnsvägen 26,Täby,Viggbyholm,Slutpris,2125000,46.5,2.0
2025-03-28,Heleneborgsgatan 10,Stockholm,Södermalm Högalid,Slutpris,5900000,50.0,2.0
2025-03-28,Vidablicksvägen 62,Tyresö,Unspecified,Slutpris,2200000,69.5,2.0
2025-03-28,Rödabergsbrinken 7,Stockholm,Vasastan,Slutpris,2760000,24.0,1.0
2025-03-28,Förskottsvägen 3,Stockholm,Hägerstensåsen,Slutpris,3600000,56.0,3.0
2025-03-28,Gropgärdesvägen 52,Österåker,Ljusterö,Slutpris,2260000,76.0,4.0
2025-03-28,Optikvägen 8B,Lidingö,Dalénum,Slutpris,6700000,72.0,3.0
2025-03-28,Alpvägen 17,Stockholm,Mariehäll,Slutpris,4530000,83.0,3.0
2025-03-28,Virkesvägen 15,Stockholm,Hammarby Sjöstad,Slutpris,8100000,100.0,4.0
2025-03-28,Skarpbrunnavägen 153,Botkyrka,Eriksberg,Slutpris,1450000,72.5,3.0
2025-03-28,Skridskovägen 9C,Stockholm,Västertorp,Slutpris,4850000,78.0,3.5
2025-03-28,Erik Sandbergs gata 7,Solna,Råsunda,Sista bud,3595000,67.0,2.0
2025-03-28,Bondegatan 5B,Stockholm,Södermalm,Slutpris,11500000,83.0,3.0
2025-03-28,Olof Dalins väg 18,Stockholm,Kungsholmen,Slutpris,8700000,92.0,4.0
2025-03-28,Tornslingan 16,Huddinge,Trångsund,Slutpris,2520000,77.0,4.0
2025-03-28,Skidskyttevägen 6,Stockholm,Västertorp,Slutpris,3195000,52.0,2.5
2025-03-28,Månstorpsvägen 4,Botkyrka,Gamla Tullingeberg,Slutpris,2070000,68.0,3.0
2025-03-28,Alströmergatan 32U,Stockholm,Kungsholmen,Slutpris,2800000,25.0,1.0
2025-03-28,Söderbytorpsgatan 2,Haninge,Vendelsö,Slutpris,1825000,51.0,2.0
2025-03-28,Stagneliusvägen 30,Stockholm,Kungsholmen,Slutpris,3900000,48.5,2.0
2025-03-28,Långholmsgatan 9A,Stockholm,Södermalm,Slutpris,5950000,57.0,2.0
2025-03-28,Hagaesplanaden 75,Stockholm,Hagastaden,Slutpris,4150000,41.5,2.0
2025-03-28,Tunnlandsvägen 87,Stockholm,Bromma,Slutpris,5500000,77.0,3.0
2025-03-28,Finnboda Kajväg 10,Nacka,Finnboda Hamn,Slutpris,8175000,97.5,4.0
2025-03-28,Månstorpsvägen 5,Botkyrka,Gamla Tullingeberg,Slutpris,1570000,53.0,2.0
2025-03-28,Oxelvägen 55,Nacka,Älta,Slutpris,1995000,49.0,2.0
2025-03-28,Skönviksvägen 272,Stockholm,Stureby,Slutpris,1800000,25.0,1.0
2025-03-28,Kvartärvägen 151,Haninge,Västerhaninge,Slutpris,2150000,94.0,4.0
2025-03-28,Palmstruchs väg 84,Täby,Gribbylund,Slutpris,1725000,50.3,2.0
2025-03-28,Åbergssons väg 13,Solna,Bergshamra,Sista bud,5995000,89.0,4.0
2025-03-28,Dansbanevägen 9,Österåker,Åkersberga Centrum,Slutpris,2650000,86.0,3.0
2025-03-28,Hasselquistvägen 11,Stockholm,Hammarbyhöjden,Slutpris,3200000,46.0,2.0
2025-03-28,Gustavslundsvägen 155B,Stockholm,Alvik,Slutpris,8800000,101.0,4.0
2025-03-28,Borensvägen 33C,Stockholm,Årsta,Slutpris,3750000,65.0,2.0
2025-03-28,Svandammsvägen 17A,Stockholm,Hägersten,Slutpris,2475000,32.0,1.0
2025-03-28,Multrågatan 17,Stockholm,Parkstad,Sista bud,1905000,44.0,1.0
2025-03-28,Bäckvägen 173,Stockholm,Hägerstensåsen,Slutpris,4800000,74.0,3.0
2025-03-28,August Wahlströms väg 15,Danderyd,Mörbybacken,Slutpris,4000000,61.5,2.0
2025-03-28,Trombonstigen 5,Upplands-Bro,Kungsängen,Slutpris,1750000,85.0,3.0
2025-03-28,Kanonvägen 28B,Österåker,Margretelund,Slutpris,3150000,93.0,4.0
2025-03-28,Erik Tegels väg 23,Stockholm,Spånga,Slutpris,1900000,59.0,2.0
